464;13.698074;51.00683;Dresden Stuttgarter Straße
465;13.699984;51.012313;Dresden Tübinger Straße
466;13.701658;51.038961;Dresden Bonhoefferplatz
467;13.702128;51.034657;Dresden Mohorner Straße
468;13.705377;51.041603;Dresden Ebertplatz
469;13.701207;51.041826;Dresden Schillingstraße
470;13.697842;51.03792;Dresden Clara-Zetkin-Straße
471;13.697226;51.036301;Dresden Frankenbergstraße
472;13.697537;51.032719;Dresden Dölzschener Straße
473;13.691031;51.033748;Dresden Kasseler Straße
474;13.687056;51.034615;Dresden Altnaußlitz
475;13.685696;51.031713;Dresden Rüdesheimer Straße
476;13.687099;51.029121;Dresden Alfred-Thiele-Straße
477;13.687616;51.025302;Dresden Dölzschen
478;13.684297;51.035185;Dresden Kölner Straße
479;13.683375;51.036511;Dresden Saalhausener Straße
480;13.675261;51.03411;Dresden Neunimptscher Straße
481;13.669128;51.033245;Dresden Beerenhut
482;13.675261;51.017893;Dresden Gitterseebrücke
483;13.682924;51.02092;Dresden Heidenschanze
484;13.692622;51.022641;Dresden Begerburg
485;13.697421;51.022526;Dresden Felsenkeller
486;13.710157;51.026584;Dresden Plauenscher Ring
487;13.707254;51.02944;Dresden Rathaus Plauen
488;13.712452;51.033922;Dresden Bamberger Straße
489;13.71916;51.039909;Dresden Agentur für Arbeit
490;13.713518;51.038473;Dresden Zwickauer Straße
491;13.71581;51.036839;Dresden Chemnitzer Straße
492;13.720763;51.03468;Dresden Bernhardstraße
493;13.721387;51.041899;Dresden Schweizer Straße
494;13.730921;51.029892;Dresden Technische Universität
495;13.737763;51.029098;Dresden SLUB
496;13.74703;51.023053;Dresden Rubensweg
497;13.750222;51.022655;Dresden Dora-Stock-Straße
498;13.731374;51.027512;Dresden Mommsenstraße
499;13.729602;51.019717;Dresden Südhöhe
500;13.729287;51.016638;Dresden Innsbrucker Straße
501;13.726938;51.014407;Dresden Altkaitz
502;13.729912;51.012736;Dresden Bannewitzer Straße
503;13.742956;51.013234;Dresden Babisnauer Straße
504;13.740873;51.015081;Dresden Altmockritz
505;13.735509;51.019144;Dresden Ludwig-Renn-Allee
506;13.718978;51.018813;Dresden Dorfhainer Straße
507;13.706364;51.018018;Dresden Cunnersdorfer Straße
508;13.725457;51.02555;Dresden Helmholtzstraße
509;13.725514;51.019418;Dresden Höckendorfer Weg
510;13.694987;51.013239;Dresden Kleinnaundorfer Straße
511;13.692388;51.009951;Dresden Rathausstraße
512;13.688424;51.005558;Dresden Hermann-Michel-Str
513;13.693236;51.008581;DD Gewerbegebiet Gittersee
514;13.748473;51.014428;Dresden Campingplatz Mockritz
515;13.751501;51.014985;Dresden Münzteichweg
516;13.757874;51.019214;Dresden Zschertnitzer Straße
517;13.759859;51.021926;Dresden Leiblstraße
518;13.758712;51.018752;Dresden Mockritz
519;13.761056;51.030951;Dresden Hp Strehlen
520;13.755433;51.015717;Dresden Wilhelm-Busch-Straße
521;13.756733;51.015788;Dresden Wilhelm-Busch-Str. Ost
522;13.755905;51.020268;Dresden Otto-Pilz-Straße
523;13.725817;51.04676;Dresden Sternplatz
524;13.729291;51.045837;Dresden Josephinenstraße
525;13.74209;51.04259;Dresden Hans-Dankner-Straße
526;13.752019;51.050631;Dresden Gerichtsstraße
527;13.760759;51.049448;Dresden Striesener Straße
528;13.761876;51.052928;Dresden Gerokstraße
529;13.762845;51.055547;Dresden Bönischplatz
530;13.770011;51.057174;Dresden Gutenbergstraße
531;13.776396;51.058533;Dresden Neubertstraße
532;13.777647;51.055817;Dresden Tatzberg
533;13.766617;51.056452;Dresden Pfeifferhannsstraße
534;13.77725;51.060327;Dresden Käthe-Kollwitz-Ufer
535;13.739622;51.036864;Dresden Uhlandstraße
